Date,Close,High,Low,Open
2017-11-09,1.7063100337982178,1.7708699703216553,1.561079978942871,1.6182199716567993
2017-11-10,1.556839942932129,1.788159966468811,1.5062400102615356,1.7257499694824219
2017-11-11,1.5833799839019775,1.6296800374984741,1.5066299438476562,1.5504300594329834
2017-11-12,1.4764800071716309,1.6036299467086792,1.4425300359725952,1.5789999961853027
2017-11-13,1.4594600200653076,1.564479947090149,1.400589942932129,1.5046800374984741
2017-11-14,1.5570800304412842,1.5894500017166138,1.4541800022125244,1.4541800022125244
2017-11-15,1.6105200052261353,1.6638799905776978,1.5429500341415405,1.5609999895095825
2017-11-16,1.6600099802017212,1.6791800260543823,1.5294100046157837,1.623579978942871
2017-11-17,1.6540199518203735,1.7015700340270996,1.6252100467681885,1.6537100076675415
2017-11-18,1.6865999698638916,1.7069400548934937,1.6181800365447998,1.6440099477767944
2017-11-19,1.7243599891662598,1.7278900146484375,1.6370500326156616,1.6809699535369873
2017-11-20,1.7479000091552734,1.7723000049591064,1.6908799409866333,1.714210033416748
2017-11-21,1.7216099500656128,1.7715799808502197,1.6776100397109985,1.7515100240707397
2017-11-22,2.3232200145721436,2.429110050201416,1.722000002861023,1.733620047569275
2017-11-23,2.0216500759124756,2.387200117111206,2.0209200382232666,2.285900115966797
2017-11-24,1.9759900569915771,2.1122798919677734,1.848389983177185,2.016089916229248
2017-11-25,2.0302000045776367,2.2124199867248535,1.9282399415969849,1.9533400535583496
2017-11-26,2.171570062637329,2.2114999294281006,2.016170024871826,2.022320032119751
2017-11-27,2.1671299934387207,2.2583398818969727,2.02554988861084,2.1754798889160156
2017-11-28,2.12568998336792,2.26282000541687,2.06919002532959,2.175410032272339
2017-11-29,2.058109998703003,2.3970799446105957,1.935770034790039,2.1315200328826904
2017-11-30,2.186310052871704,2.2908599376678467,1.9479700326919556,2.0638999938964844
2017-12-01,2.4176199436187744,2.422070026397705,2.0706100463867188,2.184999942779541
2017-12-02,2.494489908218384,2.520080089569092,2.383270025253296,2.4151499271392822
2017-12-03,2.718519926071167,2.8837199211120605,2.47094988822937,2.4842801094055176
2017-12-04,2.6681900024414062,2.7788798809051514,2.5464398860931396,2.7244300842285156
2017-12-05,2.798330068588257,2.8371500968933105,2.6510300636291504,2.671560049057007
2017-12-06,3.309390068054199,3.7223000526428223,2.785979986190796,2.785979986190796
2017-12-07,3.775559902191162,3.7828800678253174,3.0884499549865723,3.2965800762176514
2017-12-08,3.817239999771118,3.951349973678589,3.3201799392700195,3.7833099365234375
2017-12-09,3.4077200889587402,3.929919958114624,3.1470699310302734,3.8324201107025146
2017-12-10,3.4467499256134033,3.652470111846924,3.0051300525665283,3.4173998832702637
2017-12-11,3.8697099685668945,3.967099905014038,3.2670199871063232,3.450040102005005
2017-12-12,4.301139831542969,4.343609809875488,3.8394598960876465,3.901050090789795
2017-12-13,4.068140029907227,4.372509956359863,3.9813499450683594,4.299339771270752
2017-12-14,4.443029880523682,4.443029880523682,3.93599009513855,4.030620098114014
2017-12-15,5.003530025482178,5.283649921417236,4.442930221557617,4.442930221557617
2017-12-16,5.98415994644165,6.03380012512207,4.991759777069092,5.032209873199463
2017-12-17,10.557900428771973,12.189399719238281,5.836629867553711,5.990200042724609
2017-12-18,8.349309921264648,10.560999870300293,5.785470008850098,10.560999870300293
2017-12-19,7.561999797821045,8.408610343933105,7.4711198806762695,8.389710426330566
2017-12-20,4.847640037536621,7.389900207519531,4.3696699142456055,5.738500118255615
2017-12-21,5.03262996673584,5.546209812164307,4.624450206756592,4.87824010848999
2017-12-22,3.853219985961914,5.197959899902344,3.454210042953491,5.14385986328125
2017-12-23,4.4319000244140625,4.674139976501465,3.9164600372314453,3.92792010307312
2017-12-24,4.018539905548096,4.624470233917236,3.6627299785614014,4.395669937133789
2017-12-25,3.9000298976898193,4.5712199211120605,3.9000298976898193,4.011889934539795
2017-12-26,4.260950088500977,4.350729942321777,3.6675899028778076,3.9030799865722656
2017-12-27,3.870850086212158,4.328740119934082,3.744839906692505,4.328740119934082
2017-12-28,3.7898499965667725,3.919559955596924,3.520159959793091,3.856250047683716
2017-12-29,3.7571001052856445,4.426549911499023,3.7139999866485596,3.818380117416382
2017-12-30,3.882499933242798,4.170159816741943,3.718669891357422,3.7822799682617188
2017-12-31,4.079380035400391,4.238699913024902,3.7238199710845947,3.8435099124908447
2018-01-01,4.52692985534668,4.7323899269104,3.946540117263794,4.112020015716553
2018-01-02,5.541679859161377,6.052000045776367,4.544549942016602,4.544549942016602
2018-01-03,7.087800025939941,7.087800025939941,5.504990100860596,5.549930095672607
2018-01-04,6.151750087738037,7.5477800369262695,6.102169990539551,7.139860153198242
2018-01-05,5.48390007019043,7.312320232391357,4.568210124969482,4.568210124969482
2018-01-06,5.44890022277832,6.463719844818115,5.082240104675293,5.524499893188477
2018-01-07,5.439260005950928,6.664440155029297,5.195980072021484,5.2918901443481445
2018-01-08,4.735949993133545,5.908450126647949,4.431990146636963,5.508130073547363
2018-01-09,4.970749855041504,5.809889793395996,4.639349937438965,4.771490097045898
2018-01-10,4.947179794311523,5.7177300453186035,4.508820056915283,4.954130172729492
2018-01-11,5.271480083465576,5.493959903717041,4.684160232543945,4.926509857177734
2018-01-12,5.747039794921875,6.398019790649414,4.935790061950684,5.285379886627197
2018-01-13,6.0728302001953125,6.094759941101074,5.40654993057251,5.778930187225342
2018-01-14,5.551229953765869,6.10299015045166,4.91064977645874,6.061399936676025
2018-01-15,5.228869915008545,5.7386698722839355,4.891059875488281,5.5187201499938965
2018-01-16,4.839389801025391,5.3371100425720215,4.402530193328857,5.239120006561279
2018-01-17,4.528019905090332,5.185029983520508,3.9354400634765625,4.818309783935547
2018-01-18,5.132979869842529,5.757019996643066,4.460020065307617,4.5157999992370605
2018-01-19,4.743649959564209,5.4340901374816895,4.508019924163818,5.084310054779053
2018-01-20,4.987209796905518,5.105030059814453,4.73075008392334,4.781290054321289
2018-01-21,4.584559917449951,5.071549892425537,4.414370059967041,5.009640216827393
2018-01-22,4.731210231781006,5.028629779815674,4.363920211791992,4.640120029449463
2018-01-23,4.7448201179504395,4.925620079040527,4.515960216522217,4.681990146636963
2018-01-24,4.244269847869873,4.81889009475708,3.8456099033355713,4.742990016937256
2018-01-25,4.035490036010742,4.572700023651123,3.839050054550171,3.9549400806427
2018-01-26,4.1080098152160645,4.14532995223999,3.8369600772857666,4.013949871063232
2018-01-27,4.090620040893555,4.203559875488281,4.0153398513793945,4.111839771270752
2018-01-28,4.578219890594482,4.677189826965332,4.117350101470947,4.117350101470947
2018-01-29,3.282089948654175,4.890500068664551,2.831049919128418,4.540649890899658
2018-01-30,3.4358301162719727,4.146269798278809,2.7286500930786133,3.306299924850464
2018-01-31,3.388780117034912,3.7990899085998535,2.7943100929260254,3.4831199645996094
2018-02-01,3.0636000633239746,3.483959913253784,2.7917699813842773,3.3940000534057617
2018-02-02,2.851900100708008,3.072690010070801,2.4259400367736816,3.064929962158203
2018-02-03,3.1756999492645264,3.283370018005371,2.7473700046539307,2.86722993850708
2018-02-04,3.0666399002075195,3.504040002822876,2.914109945297241,3.166330099105835
2018-02-05,2.4139299392700195,3.0930700302124023,2.194000005722046,3.0360798835754395
2018-02-06,2.463710069656372,2.465679883956909,1.7578699588775635,2.411900043487549
2018-02-07,2.4157400131225586,2.845400094985962,2.193419933319092,2.4476099014282227
2018-02-08,2.953939914703369,3.019059896469116,2.4077401161193848,2.4077401161193848
2018-02-09,3.1698200702667236,3.3242900371551514,2.7486000061035156,2.9753000736236572
2018-02-10,3.2748000621795654,3.5274300575256348,3.130769968032837,3.1606600284576416
2018-02-11,2.9818201065063477,3.28725004196167,2.92290997505188,3.2764499187469482
2018-02-12,3.2181999683380127,3.3024299144744873,2.9990100860595703,2.9990100860595703
2018-02-13,2.6065099239349365,3.228440046310425,2.3172600269317627,3.2175700664520264
2018-02-14,2.496690034866333,2.855259895324707,2.275320053100586,2.60548996925354
2018-02-15,2.5720200538635254,2.772939920425415,2.484189987182617,2.500309944152832
2018-02-16,2.693419933319092,2.742919921875,2.501729965209961,2.556879997253418
2018-02-17,2.745069980621338,2.8628900051116943,2.6665399074554443,2.6925899982452393
2018-02-18,2.8729500770568848,2.962239980697632,2.601799964904785,2.7661800384521484
2018-02-19,3.4430899620056152,3.697920083999634,2.708859920501709,2.852750062942505
2018-02-20,3.9080801010131836,4.575260162353516,3.4686100482940674,3.508090019226074
2018-02-21,3.5286200046539307,3.915560007095337,3.5088999271392822,3.880889892578125
2018-02-22,4.055160045623779,4.163529872894287,3.2697300910949707,3.5311999320983887
2018-02-23,4.694620132446289,4.702439785003662,3.946810007095337,4.047249794006348
2018-02-24,4.841519832611084,5.060949802398682,4.490880012512207,4.701409816741943
2018-02-25,4.673940181732178,4.999050140380859,4.630569934844971,4.834589958190918
2018-02-26,3.9641098976135254,4.788099765777588,3.122119903564453,4.724470138549805
2018-02-27,4.363550186157227,4.432569980621338,3.710779905319214,4.002570152282715
2018-02-28,4.233789920806885,4.8891401290893555,4.164299964904785,4.319439888000488
2018-03-01,4.385509967803955,4.563809871673584,4.219009876251221,4.237480163574219
2018-03-02,4.305570125579834,4.428229808807373,4.277599811553955,4.3780999183654785
2018-03-03,4.408050060272217,4.461440086364746,4.263160228729248,4.301030158996582
2018-03-04,4.258979797363281,4.402589797973633,4.068180084228516,4.384759902954102
2018-03-05,4.053689956665039,4.271520137786865,4.00370979309082,4.251100063323975
2018-03-06,3.616650104522705,4.082540035247803,3.566930055618286,4.082540035247803
2018-03-07,3.3961899280548096,3.7393898963928223,3.297650098800659,3.5790600776672363
2018-03-08,3.03590989112854,3.5525600910186768,2.9049899578094482,3.395009994506836
2018-03-09,3.0757598876953125,3.168839931488037,2.7370500564575195,3.01882004737854
2018-03-10,3.014159917831421,3.251009941101074,3.0128800868988037,3.0646300315856934
2018-03-11,3.604530096054077,3.604530096054077,2.9167098999023438,3.0126700401306152
2018-03-12,3.3068199157714844,3.895020008087158,3.210860013961792,3.56715989112854
2018-03-13,3.380350112915039,3.445470094680786,3.163749933242798,3.3022899627685547
2018-03-14,3.0885300636291504,3.6364800930023193,2.948040008544922,3.381540060043335
2018-03-15,3.168879985809326,3.294950008392334,2.8715200424194336,3.0844199657440186
2018-03-16,2.9428000450134277,3.185879945755005,2.942310094833374,3.162329912185669
2018-03-17,2.7931599617004395,2.9532299041748047,2.731060028076172,2.943510055541992
2018-03-18,2.816380023956299,2.8286499977111816,2.5122499465942383,2.7942700386047363
2018-03-19,3.021980047225952,3.2148900032043457,2.8111701011657715,2.8111701011657715
2018-03-20,3.289489984512329,3.3323400020599365,2.8510799407958984,3.0536201000213623
2018-03-21,3.352519989013672,3.5371499061584473,3.1997900009155273,3.2991299629211426
2018-03-22,3.339289903640747,3.429219961166382,3.1960299015045166,3.380199909210205
2018-03-23,3.4721100330352783,3.4721100330352783,3.204010009765625,3.3728199005126953
2018-03-24,3.912480115890503,3.912480115890503,3.3607399463653564,3.5086300373077393
2018-03-25,3.9307100772857666,4.027599811553955,3.680490016937256,3.895479917526245
2018-03-26,3.515860080718994,4.158140182495117,3.30391001701355,3.9394099712371826
2018-03-27,3.0247199535369873,3.5692999362945557,2.906749963760376,3.519279956817627
2018-03-28,3.137360095977783,3.2119500637054443,2.9395599365234375,3.014659881591797
2018-03-29,2.7874999046325684,3.1453800201416016,2.743190050125122,3.128890037536621
2018-03-30,2.805150032043457,3.064189910888672,2.668149948120117,2.7764499187469482
2018-03-31,2.862879991531372,2.962009906768799,2.727530002593994,2.811199903488159
2018-04-01,2.640889883041382,2.8861300945281982,2.5406999588012695,2.872469902038574
2018-04-02,2.7510299682617188,2.8014400005340576,2.627340078353882,2.6483800411224365
2018-04-03,2.8796000480651855,2.9412500858306885,2.6927900314331055,2.7556300163269043
2018-04-04,2.662179946899414,2.9022200107574463,2.5628199577331543,2.8732900619506836
2018-04-05,2.70100998878479,2.7150299549102783,2.543519973754883,2.665030002593994
2018-04-06,2.4981698989868164,2.699739933013916,2.459350109100342,2.688469886779785
2018-04-07,2.597599983215332,2.657289981842041,2.4908499717712402,2.505079984664917
2018-04-08,2.641079902648926,2.674060106277466,2.601480007171631,2.601480007171631
2018-04-09,2.6057000160217285,2.7547099590301514,2.521739959716797,2.64520001411438
2018-04-10,2.6800899505615234,2.7026898860931396,2.582520008087158,2.607569932937622
2018-04-11,2.6695799827575684,2.732990026473999,2.627530097961426,2.6800200939178467
2018-04-12,3.046329975128174,3.0709800720214844,2.6538898944854736,2.669830083847046
2018-04-13,2.839479923248291,3.08171010017395,2.7859199047088623,3.047420024871826
2018-04-14,2.8734700679779053,2.9312500953674316,2.7681400775909424,2.836329936981201
2018-04-15,2.991499900817871,3.1073598861694336,2.8507299423217773,2.8666799068450928
2018-04-16,3.0607800483703613,3.118799924850464,2.920680046081543,2.9887900352478027
2018-04-17,2.845449924468994,3.090359926223755,2.8248300552368164,3.060770034790039
2018-04-18,3.0204200744628906,3.0298399925231934,2.8328099250793457,2.8365700244903564
2018-04-19,3.0472800731658936,3.054579973220825,2.9085500240325928,3.0173499584198
2018-04-20,2.9928600788116455,3.1988799571990967,2.9337000846862793,3.046880006790161
2018-04-21,2.9751899242401123,3.0821399688720703,2.939150094985962,2.9944698810577393
2018-04-22,3.170380115509033,3.170380115509033,2.938380002975464,2.9952800273895264
2018-04-23,3.4688899517059326,3.493259906768799,2.969789981842041,3.148699998855591
2018-04-24,4.209589958190918,4.209589958190918,3.4545700550079346,3.456049919128418
2018-04-25,3.61683988571167,4.206759929656982,3.294219970703125,4.180379867553711
2018-04-26,3.503999948501587,3.5876801013946533,3.337369918823242,3.578119993209839
2018-04-27,3.5504000186920166,3.7661800384521484,3.4027700424194336,3.513439893722534
2018-04-28,3.7284200191497803,3.733910083770752,3.410360097885132,3.535670042037964
2018-04-29,3.7699999809265137,3.9026200771331787,3.638170003890991,3.730299949645996
2018-04-30,3.619220018386841,3.8459300994873047,3.503499984741211,3.767709970474243
2018-05-01,3.6460299491882324,3.658169984817505,3.445430040359497,3.6230599880218506
2018-05-02,3.7128400802612305,3.7263100147247314,3.484800100326538,3.633500099182129
2018-05-03,3.9346699714660645,3.9390299320220947,3.6154699325561523,3.70278000831604
2018-05-04,3.890779972076416,4.072869777679443,3.796750068664551,3.921420097351074
2018-05-05,4.056300163269043,4.1456298828125,3.8712899684906006,3.874579906463623
2018-05-06,4.025040149688721,4.20773983001709,3.8895699977874756,4.070849895477295
2018-05-07,3.842780113220215,4.035459995269775,3.7645199298858643,4.028369903564453
2018-05-08,3.8048200607299805,3.930500030517578,3.7243399620056152,3.8543899059295654
2018-05-09,3.8973500728607178,3.9883899688720703,3.672139883041382,3.8039400577545166
2018-05-10,3.8417301177978516,4.001510143280029,3.795300006866455,3.896589994430542
2018-05-11,3.709239959716797,3.9105100631713867,3.6473000049591064,3.8482000827789307
2018-05-12,3.8933401107788086,3.946470022201538,3.5418100357055664,3.7029800415039062
2018-05-13,4.291399955749512,4.90132999420166,3.63713002204895,3.926140069961548
2018-05-14,5.131820201873779,5.204110145568848,4.1864800453186035,4.306159973144531
2018-05-15,5.0282301902771,5.456900119781494,4.601359844207764,5.151020050048828
2018-05-16,4.511960029602051,5.020750045776367,4.428400039672852,5.020750045776367
2018-05-17,4.513460159301758,4.684380054473877,4.448850154876709,4.501619815826416
2018-05-18,4.6979498863220215,4.73498010635376,4.448800086975098,4.513909816741943
2018-05-19,4.756080150604248,4.852099895477295,4.659850120544434,4.6987199783325195
2018-05-20,4.860569953918457,5.0131001472473145,4.749060153961182,4.773960113525391
2018-05-21,4.507009983062744,4.90802001953125,4.492259979248047,4.8637800216674805
2018-05-22,4.175049781799316,4.635200023651123,4.087500095367432,4.504209995269775
2018-05-23,3.9240000247955322,4.246530055999756,3.8529000282287598,4.178080081939697
2018-05-24,4.0945000648498535,4.118110179901123,3.8484199047088623,3.893440008163452
2018-05-25,4.387360095977783,4.5518798828125,4.099699974060059,4.109010219573975
2018-05-26,4.402259826660156,4.716010093688965,4.338009834289551,4.381509780883789
2018-05-27,4.340660095214844,4.70589017868042,4.280600070953369,4.404109954833984
2018-05-28,4.221220016479492,4.444620132446289,4.196010112762451,4.351560115814209
2018-05-29,4.856900215148926,4.856900215148926,4.182290077209473,4.221499919891357
2018-05-30,5.127349853515625,5.291520118713379,4.672560214996338,4.820769786834717
2018-05-31,4.829130172729492,5.30633020401001,4.784319877624512,4.943779945373535
2018-06-01,5.164309978485107,5.200129985809326,4.78672981262207,4.832890033721924
2018-06-02,5.782919883728027,5.974259853363037,5.156819820404053,5.161109924316406
2018-06-03,5.057149887084961,5.802969932556152,5.001979827880859,5.768119812011719
2018-06-04,4.930870056152344,5.318180084228516,4.851560115814209,5.087890148162842
2018-06-05,5.320219993591309,5.320219993591309,4.868919849395752,4.936150074005127
